stdntid,female,black,asian,hispc,natam,orace,t_smc,t_rgc,t_rga,incit,subur,rural,urban,frpl,spced,math,read,math_std,read_std,school,teacher
15747,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,626,478,2.88788871156941,1.28448916991528,9,29
15748,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,506,463,0.376202626286331,0.805635527120248,17,63
15751,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,467,0.669232669569356,0.93332983186559,73,271
15753,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,513,476,0.522717647927843,1.22064201754261,17,62
15754,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,559,463,1.48553064728636,0.805635527120248,17,58
15755,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,528,447,0.836678408588228,0.294858308138879,73,270
15756,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,468,437,-0.419164634053311,-0.024377453724477,17,61
15757,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,468,455,-0.419164634053311,0.550246917629563,16,56
15758,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,444,431,-0.921501851109926,-0.21591891084249,22,77
15760,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,528,442,0.836678408588228,0.135240427207201,73,270
15761,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,484,460,-0.0842731560155669,0.709864798561241,16,57
15763,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,576,497,1.84135284270146,1.89103711745566,26,91
15764,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,463,428,-0.523818220940105,-0.311689639401497,26,90
15766,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,444,410,-0.921501851109926,-0.886314010755537,16,56
15770,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,520,485,0.669232669569356,1.50795420321963,17,60
15771,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,478,427,-0.209857460279721,-0.343613215587833,16,56
15772,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,429,398,-1.23546261177031,-1.26939692499156,35,118
15773,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,467,0.125034017758023,0.93332983186559,73,271
15776,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,468,410,-0.419164634053311,-0.886314010755537,18,66
15777,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,520,458,0.669232669569356,0.64601764618857,73,274
15778,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,547,460,1.23436203875805,0.709864798561241,73,271
15780,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,468,408,-0.419164634053311,-0.950161163128208,18,66
15781,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,484,448,-0.0842731560155669,0.326781884325214,73,274
15782,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,449,411,-0.816848264223131,-0.854390434569202,38,134
15783,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,484,418,-0.0842731560155669,-0.630925401264853,19,67
15786,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,626,580,2.88788871156941,4.54069394092151,72,267
15787,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,456,0.836678408588228,0.582170493815899,26,89
15789,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,468,407,-0.419164634053311,-0.982084739314544,18,64
15790,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,454,418,-0.712194677336336,-0.630925401264853,35,118
15793,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,450,0.669232669569356,0.390629036697885,25,85
15801,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,494,460,0.125034017758023,0.709864798561241,28,99
15802,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547,497,1.23436203875805,1.89103711745566,46,166
15803,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,454,433,-0.712194677336336,-0.152071758469819,28,101
15805,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,489,437,0.020380430871228,-0.024377453724477,27,97
15806,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,494,455,0.125034017758023,0.550246917629563,46,165
15807,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,451,-0.314511047166516,0.422552612884221,22,78
15815,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,494,422,0.125034017758023,-0.50323109651951,23,80
15817,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,463,430,-0.523818220940105,-0.247842487028826,68,247
15821,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,459,421,-0.607541090449541,-0.535154672705846,23,81
15822,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,454,407,-0.712194677336336,-0.982084739314544,23,81
15828,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,520,460,0.669232669569356,0.709864798561241,28,99
15829,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,437,0.125034017758023,-0.024377453724477,44,160
15831,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,559,463,1.48553064728636,0.805635527120248,20,70
15832,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,423,428,-1.36104691603446,-0.311689639401497,20,71
15833,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,399,390,-1.86338413309108,-1.52478553448225,41,148
15834,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,459,439,-0.607541090449541,0.0394696986481941,26,89
15835,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,463,0.522717647927843,0.805635527120248,26,88
15837,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,459,413,-0.607541090449541,-0.79054328219653,10,34
15838,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,554,0.522717647927843,3.71068096007678,27,96
15839,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,444,419,-0.921501851109926,-0.599001825078517,27,97
15840,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,478,468,-0.209857460279721,0.965253408051925,28,101
15841,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,454,398,-0.712194677336336,-1.26939692499156,27,94
15844,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,454,431,-0.712194677336336,-0.21591891084249,5,12
15846,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,576,497,1.84135284270146,1.89103711745566,24,84
15853,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,419,0.020380430871228,-0.599001825078517,46,168
15860,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,626,474,2.88788871156941,1.15679486516994,9,29
15861,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,473,434,-0.314511047166516,-0.120148182283484,6,18
15862,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,489,458,0.020380430871228,0.64601764618857,29,104
15864,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,418,391,-1.46570050292126,-1.49286195829591,30,106
15867,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,399,390,-1.86338413309108,-1.52478553448225,6,18
15870,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,463,416,-0.523818220940105,-0.694772553637524,3,7
15872,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,434,407,-1.13080902488352,-0.982084739314544,3,8
15873,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,528,480,0.836678408588228,1.34833632228795,31,107
15874,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,576,455,1.84135284270146,0.550246917629563,36,124
15875,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,626,518,2.88788871156941,2.5614322173687,32,109
15876,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,450,-0.419164634053311,0.390629036697885,28,100
15877,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,450,-0.419164634053311,0.390629036697885,28,100
15878,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,506,414,0.376202626286331,-0.758619706010195,32,109
15879,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,500,430,0.250618322022177,-0.247842487028826,36,123
15880,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,444,433,-0.921501851109926,-0.152071758469819,58,214
15882,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,484,445,-0.0842731560155669,0.231011155766207,6,16
15884,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,484,419,-0.0842731560155669,-0.599001825078517,34,115
15885,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,473,424,-0.314511047166516,-0.439383944146839,33,111
15886,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,444,407,-0.921501851109926,-0.982084739314544,34,116
15887,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,451,0.376202626286331,0.422552612884221,44,158
15889,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,439,427,-1.02615543799672,-0.343613215587833,33,112
15892,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,444,410,-0.921501851109926,-0.886314010755537,34,115
15893,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,489,447,0.020380430871228,0.294858308138879,33,114
15894,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,489,428,0.020380430871228,-0.311689639401497,33,114
15895,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,434,380,-1.13080902488352,-1.8440212963456,40,142
15896,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,434,-0.0842731560155669,-0.120148182283484,33,114
15898,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,484,514,-0.0842731560155669,2.43373791262336,35,120
15901,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,489,425,0.020380430871228,-0.407460367960504,36,123
15902,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,547,495,1.23436203875805,1.82718996508299,37,128
15903,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,626,474,2.88788871156941,1.15679486516994,37,127
15905,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,576,470,1.84135284270146,1.0291005604246,37,130
15906,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,528,424,0.836678408588228,-0.439383944146839,25,85
15907,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,484,436,-0.0842731560155669,-0.0563010299108126,25,85
15908,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,468,416,-0.419164634053311,-0.694772553637524,25,87
15909,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,445,0.020380430871228,0.231011155766207,38,133
15911,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,439,416,-1.02615543799672,-0.694772553637524,25,87
15914,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,547,510,1.23436203875805,2.30604360787802,7,23
15917,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,520,414,0.669232669569356,-0.758619706010195,37,127
15919,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,500,0.250618322022177,1.98680784601466,7,21
15920,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,423,403,-1.36104691603446,-1.10977904405989,37,127
15921,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,500,461,0.250618322022177,0.741788374747576,7,22
15924,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,434,0.376202626286331,-0.120148182283484,44,160
15926,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,500,437,0.250618322022177,-0.024377453724477,20,71
15927,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,468,413,-0.419164634053311,-0.79054328219653,7,20
15928,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,478,434,-0.209857460279721,-0.120148182283484,41,150
15931,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,429,424,-1.23546261177031,-0.439383944146839,40,144
15932,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,423,400,-1.36104691603446,-1.20554977261889,40,145
15934,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,478,431,-0.209857460279721,-0.21591891084249,35,118
15935,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,423,393,-1.36104691603446,-1.42901480592324,40,144
15936,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,513,418,0.522717647927843,-0.630925401264853,34,117
15937,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,494,424,0.125034017758023,-0.439383944146839,35,119
15939,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,375,386,-2.3657213501477,-1.65247983922759,41,148
15940,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,418,378,-1.46570050292126,-1.90786844871828,40,146
15941,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,494,458,0.125034017758023,0.64601764618857,36,124
15942,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,463,428,-0.523818220940105,-0.311689639401497,26,89
15943,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,428,0.376202626286331,-0.311689639401497,42,153
15945,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,528,465,0.836678408588228,0.869482679492919,26,93
15949,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,419,-0.607541090449541,-0.599001825078517,42,151
15951,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,423,413,-1.36104691603446,-0.79054328219653,42,152
15952,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,497,-0.0842731560155669,1.89103711745566,42,152
15953,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,449,407,-0.816848264223131,-0.982084739314544,42,151
15954,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,392,405,-2.00989915473259,-1.04593189168721,43,155
15955,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,468,414,-0.419164634053311,-0.758619706010195,43,156
15956,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,468,442,-0.419164634053311,0.135240427207201,45,161
15957,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,450,0.669232669569356,0.390629036697885,71,262
15960,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,500,430,0.250618322022177,-0.247842487028826,71,264
15962,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468,430,-0.419164634053311,-0.247842487028826,71,263
15963,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,478,445,-0.209857460279721,0.231011155766207,46,166
15964,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,439,436,-1.02615543799672,-0.0563010299108126,14,50
15965,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,425,-0.314511047166516,-0.407460367960504,14,50
15966,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,454,402,-0.712194677336336,-1.14170262024622,61,226
15969,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,513,411,0.522717647927843,-0.854390434569202,25,86
15970,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,520,442,0.669232669569356,0.135240427207201,13,43
15971,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,468,456,-0.419164634053311,0.582170493815899,39,140
15973,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,463,431,-0.523818220940105,-0.21591891084249,39,140
15974,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,418,393,-1.46570050292126,-1.42901480592324,39,140
15975,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,459,402,-0.607541090449541,-1.14170262024622,56,204
15976,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,547,447,1.23436203875805,0.294858308138879,16,56
15980,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,454,418,-0.712194677336336,-0.630925401264853,60,221
15981,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,447,0.125034017758023,0.294858308138879,53,192
15986,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,468,413,-0.419164634053311,-0.79054328219653,56,204
15987,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,419,-0.209857460279721,-0.599001825078517,51,184
15989,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,419,-0.921501851109926,-0.599001825078517,47,172
15991,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,468,422,-0.419164634053311,-0.50323109651951,65,241
15992,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,478,425,-0.209857460279721,-0.407460367960504,43,154
15996,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,489,465,0.020380430871228,0.869482679492919,63,231
15999,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,421,-1.13080902488352,-0.535154672705846,47,171
16001,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,473,418,-0.314511047166516,-0.630925401264853,62,229
16002,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,463,418,-0.523818220940105,-0.630925401264853,51,184
16007,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,459,398,-0.607541090449541,-1.26939692499156,47,171
16011,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,459,410,-0.607541090449541,-0.886314010755537,47,170
16012,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,423,418,-1.36104691603446,-0.630925401264853,55,201
16014,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,559,463,1.48553064728636,0.805635527120248,65,240
16016,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,421,-0.209857460279721,-0.535154672705846,47,172
16017,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,429,413,-1.23546261177031,-0.79054328219653,64,236
16020,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,449,413,-0.816848264223131,-0.79054328219653,49,180
16021,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,434,-1.13080902488352,-0.120148182283484,55,201
16025,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,449,422,-0.816848264223131,-0.50323109651951,66,243
16030,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,473,439,-0.314511047166516,0.0394696986481941,70,261
16033,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,626,490,2.88788871156941,1.66757208415131,12,40
16036,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,500,461,0.250618322022177,0.741788374747576,69,258
16037,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,463,402,-0.523818220940105,-1.14170262024622,68,251
16038,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,520,480,0.669232669569356,1.34833632228795,69,255
16039,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,536,463,1.0041241476071,0.805635527120248,68,248
16040,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,405,-0.607541090449541,-1.04593189168721,68,248
16041,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,506,448,0.376202626286331,0.326781884325214,69,252
16042,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,458,-0.419164634053311,0.64601764618857,68,251
16044,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,463,447,-0.523818220940105,0.294858308138879,69,258
16046,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,500,470,0.250618322022177,1.0291005604246,69,256
16047,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,484,421,-0.0842731560155669,-0.535154672705846,69,252
16048,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,463,442,-0.523818220940105,0.135240427207201,69,257
16049,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,473,433,-0.314511047166516,-0.152071758469819,68,249
16050,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,463,472,-0.523818220940105,1.09294771279727,69,258
16051,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,444,425,-0.921501851109926,-0.407460367960504,67,244
16053,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,444,430,-0.921501851109926,-0.247842487028826,69,252
16054,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,454,427,-0.712194677336336,-0.343613215587833,69,255
16056,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,528,433,0.836678408588228,-0.152071758469819,70,260
16057,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,478,437,-0.209857460279721,-0.024377453724477,25,85
16059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,444,410,-0.921501851109926,-0.886314010755537,41,147
16060,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,484,424,-0.0842731560155669,-0.439383944146839,38,136
16064,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,478,476,-0.209857460279721,1.22064201754261,46,168
16065,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,418,391,-1.46570050292126,-1.49286195829591,1,1
16066,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,423,414,-1.36104691603446,-0.758619706010195,13,45
16067,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,434,390,-1.13080902488352,-1.52478553448225,1,2
16068,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,513,428,0.522717647927843,-0.311689639401497,4,11
16070,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,536,451,1.0041241476071,0.422552612884221,3,7
16071,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,449,434,-0.816848264223131,-0.120148182283484,3,9
16072,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,454,416,-0.712194677336336,-0.694772553637524,4,11
16075,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,437,0.669232669569356,-0.024377453724477,17,63
16076,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,513,448,0.522717647927843,0.326781884325214,7,19
16078,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,576,492,1.84135284270146,1.73141923652398,7,23
16079,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,484,437,-0.0842731560155669,-0.024377453724477,9,28
16080,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520,472,0.669232669569356,1.09294771279727,9,32
16084,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,449,388,-0.816848264223131,-1.58863268685492,10,34
16085,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,484,414,-0.0842731560155669,-0.758619706010195,1,2
16087,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,449,421,-0.816848264223131,-0.535154672705846,11,37
16090,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,559,450,1.48553064728636,0.390629036697885,12,40
16091,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,478,430,-0.209857460279721,-0.247842487028826,11,37
16092,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,429,400,-1.23546261177031,-1.20554977261889,13,44
16093,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,444,410,-0.921501851109926,-0.886314010755537,14,51
16094,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,421,-0.607541090449541,-0.535154672705846,15,54
16096,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,422,-0.0842731560155669,-0.50323109651951,2,5
16097,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,429,393,-1.23546261177031,-1.42901480592324,14,50
16099,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,459,403,-0.607541090449541,-1.10977904405989,14,51
16100,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,547,487,1.23436203875805,1.5718013555923,15,52
16102,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,468,0.669232669569356,0.965253408051925,15,53
16104,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,433,-0.314511047166516,-0.152071758469819,14,49
16105,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,425,0.125034017758023,-0.407460367960504,2,6
16106,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,473,430,-0.314511047166516,-0.247842487028826,46,164
16107,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,423,397,-1.36104691603446,-1.3013205011779,14,50
16108,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,500,436,0.250618322022177,-0.0563010299108126,14,48
16109,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,414,0.020380430871228,-0.758619706010195,14,47
16111,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,460,0.522717647927843,0.709864798561241,66,242
16113,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,513,445,0.522717647927843,0.231011155766207,73,273
16114,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,536,461,1.0041241476071,0.741788374747576,26,91
16118,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,454,410,-0.712194677336336,-0.886314010755537,1,2
16120,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,473,442,-0.314511047166516,0.135240427207201,17,61
16125,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,463,430,-0.523818220940105,-0.247842487028826,35,118
16126,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,418,421,-1.46570050292126,-0.535154672705846,19,69
16127,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,513,418,0.522717647927843,-0.630925401264853,18,64
16128,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,418,419,-1.46570050292126,-0.599001825078517,26,90
16129,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,528,495,0.836678408588228,1.82718996508299,17,60
16130,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,494,453,0.125034017758023,0.486399765256892,19,68
16131,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,455,0.669232669569356,0.550246917629563,42,151
16132,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,547,532,1.23436203875805,3.0083622839774,73,273
16136,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,459,424,-0.607541090449541,-0.439383944146839,24,82
16137,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,411,-0.209857460279721,-0.854390434569202,18,64
16139,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,494,474,0.125034017758023,1.15679486516994,19,68
16143,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,459,427,-0.607541090449541,-0.343613215587833,19,69
16145,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520,470,0.669232669569356,1.0291005604246,26,88
16146,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,480,0.669232669569356,1.34833632228795,17,63
16147,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,418,410,-1.46570050292126,-0.886314010755537,17,61
16149,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,489,451,0.020380430871228,0.422552612884221,72,268
16153,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,626,518,2.88788871156941,2.5614322173687,17,58
16154,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,536,451,1.0041241476071,0.422552612884221,72,267
16156,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,536,450,1.0041241476071,0.390629036697885,73,270
16158,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,405,410,-1.73779982882693,-0.886314010755537,18,65
16166,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,444,403,-0.921501851109926,-1.10977904405989,13,45
16171,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,454,436,-0.712194677336336,-0.0563010299108126,33,113
16173,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,494,442,0.125034017758023,0.135240427207201,28,100
16174,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,448,-0.0842731560155669,0.326781884325214,28,101
16175,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,473,447,-0.314511047166516,0.294858308138879,27,97
16179,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,473,427,-0.314511047166516,-0.343613215587833,22,79
